code,name,date,subject,content
000660,SK하이닉스,2021.07.12,SK하이닉스 'EUV D램' 첫 양산… 최태원의 승부수 결실,"선제적 투자, 메모리 호황기 적중
하반기부터 스마트폰 제조사 공급
전력소비 20%↓…ESG경영 강화
삼성전자, 하반기부터 양산 계획
최태원 SK그룹 회장
SK하이닉스가 EUV를 활용해 양산하는 10나노급 4세대 D램. SK하이닉스 제공
SK하이닉스가 10나노급 4세대(1a) 미세공정을 적용한 8Gb LPDDR4 모바일 D램의 양산을 이달 초 시작했다. 최태원 SK그룹 회장의 선제적 투자가 메모리 슈퍼 호황기에 적중했다는 평가다.

10나노대 D램부터 세대별로 알파벳 기호를 붙여 부르고 있는데 1x(1세대), 1y(2세대), 1z(3세대)에 이어 1a는 4세대 기술이다. 1a 기술이 적용된 모바일 D램 신제품은 하반기부터 스마트폰 제조사들에게 공급될 예정이다.

■EUV 공정기술 적용 첫 양산

11일 SK하이닉스에 따르면 이 제품은 SK하이닉스의 D램 중 처음으로 극자외선(EUV) 공정 기술을 통해 양산된다. 앞서 SK하이닉스는 1y(2세대) 제품 생산 과정에서 EUV를 일부 도입해 안정성을 확보했다.

SK하이닉스가 이번에 1a 모마일 D램 양산을 시작할 수 있었던 가장 큰 이유로 최 회장의 과감한 투자와 결단이 꼽힌다. 최 회장은 총 46조원을 투자해 지난 2015년 이천 M14 공장을 시작으로 2018년 청주 M15에 이어 올해 2월 M16을 준공했다. 최 회장은 M16 준공식에서 ""반도체 경기가 하락세를 그리던 2년 전 우리가 M16을 짓는다고 했을 때 우려의 목소리가 많았다""면서 ""하지만 어려운 시기에 내린 과감한 결단이 더 큰 미래를 꿈꿀 수 있게 해주었다""고 밝혔다.

미래 공정인 EUV는 주로 파운드리(위탁생산) 분야에서 쓰였으나 이번 SK하이닉스의 양산을 시작으로 향후 메모리 업계로 확대될 전망이다. 공정이 극도로 미세화되면서 삼성전자와 대만의 TSMC, 미국의 마이크론 등 칩 제조사들은 웨이퍼에 회로 패턴을 그리는 포토 공정에 EUV 장비를 잇따라 도입하고 있다. SK하이닉스는 이번에 EUV 공정기술의 안정성을 확보한 만큼 향후 1a D램 모든 제품을 EUV를 활용해 생산할 계획이다.

■웨이퍼 생산성 약 25% 높여

SK하이닉스는 신제품의 생산성 향상으로 원가 경쟁력을 높이는 효과를 기대하고 있다.

1a D램은 이전세대(1z) 같은 규격 제품보다 웨이퍼 1장에서 얻을 수 있는 D램 수량이 약 25% 늘어났다. 올해 세계적으로 D램 수요가 늘면서 글로벌 메모리 반도체 수급에 1a D램이 큰 역할을 해줄 것으로 기대하고 있다. 이번 신제품은 LPDDR4 모바일 D램 규격의 최고 속도(4266Mbps)를 안정적으로 구현하면서도 기존 제품 대비 전력 소비를 약 20% 줄였다. 저전력 강점을 보강해 탄소 배출을 줄일 수 있어 환경·사회·지배구조(ESG) 경영 관점에서도 의미가 있다는 분석이다. SK하이닉스는 이번 LPDDR4 제품에 이어 지난해 10월 세계 최초로 출시한 차세대 D램인 DDR5에 내년 초부터 1a 기술을 적용할 예정이다.

SK하이닉스는 2월 네덜란드 ASML과 약 4조7500억원 규모의 EUV장비 공급계약을 맺은 바 있다. ASML은 EUV 장비를 생산하는 유일한 업체다. 조영만 SK하이닉스 1a D램 태스크포스(TF)장 부사장은 ""이번 1a D램은 생산성과 원가경쟁력이 개선돼 높은 수익성을 기대할 수 있는 제품""이라며 ""EUV를 양산에 본격 적용해 최첨단 기술을 선도하는 기업으로서 위상을 공고히 할 수 있을 것""이라고 강조했다.

한편 지난달 마이크론은 세계 최초로 4세대 D램인 1α(1a) 기반 LPDDR4x 양산을 발표했다. 다만 마이크론은 EUV가 아닌 기존의 불화아르곤(ArF) 장비를 적용, 첨단 공정과는 거리가 멀다는 평가다. 삼성전자는 하반기 EUV를 활용한 10나노급 4세대 D램을 양산할 방침이다."
000660,SK하이닉스,2021.07.12,SK하이닉스 '4세대 D램' 세계 첫 양산…삼성전자·마이크론과 3파전,"3세대보다 생산효율 25% 높고
전력 소비량은 20% 줄어 들어

모바일 D램 이달 본격 생산
올해 스마트폰 제조사에 공급
삼성전자·마이크론과 3파전

SK하이닉스가 극자외선(EUV) 노광 공정을 적용한 10나노미터(㎚·1㎚는 10억분의 1m)급 4세대(1a) D램 양산을 시작한다. 앞서 미국의 마이크론이 4세대 D램 양산을 공식화했지만 EUV를 활용한 양산 체제를 구축한 것은 SK하이닉스가 세계 최초다. 마이크론과 SK하이닉스에 이어 삼성전자도 연내 4세대 D램 양산 계획을 밝힌 바 있어 D램 시장의 기술 경쟁이 더욱 심화될 전망이다.

12일 SK하이닉스는 10나노급 4세대 미세 공정으로 8기가비트(Gbit) LPDDR4(Low Power Double Data Rate 4) 모바일 D램 양산을 이달 초 시작했다고 밝혔다. LPDDR4는 모바일 기기용으로 개발된 저전력 D램이다. 이 제품은 하반기부터 스마트폰 제조사들에 공급될 예정이다.

SK하이닉스에 따르면 신제품은 3세대(1z) 제품보다 웨이퍼 한 장에서 얻을 수 있는 D램 수량이 약 25% 많다. 또 LPDDR4 모바일 D램의 최고 속도(4266Mbps)를 안정적으로 구현하면서도 기존 제품 대비 전력 소비는 20% 줄였다. 특히 업계에선 SK하이닉스 D램 가운데 최초로 EUV 노광 공정 기술을 활용해 양산한다는 점에 주목하고 있다. 노광 공정은 웨이퍼에 빛으로 미세 회로를 반복해 찍어내는 작업인데, EUV는 기존 불화아르곤(ArF)보다 빛의 파장이 14분의 1 수준으로 짧아 이를 활용한 노광장비는 보다 미세하게 회로를 구현할 수 있다.

SK하이닉스는 지난 2월 네덜란드 ASML과 약 4조7500억원 규모의 EUV 장비 공급 계약을 맺는 등 EUV 장비 확보에 집중해왔다. 또 EUV 전담팀을 구성하는 등 신공정의 안정적인 정착을 위해 노력해왔다. 현재 SK하이닉스는 총 3대의 EUV 장비를 보유했으며 이미 2세대(1y) 제품 생산 과정에서 EUV를 일부 도입해 안정성을 확인했다.

D램 시장 점유율 3위 업체인 마이크론이 올해 초 최초로 4세대 D램 기술을 개발했다고 발표했을 때 시장에서 성능에 대한 의구심이 제기된 것도 이 때문이다. 해당 제품에는 EUV 장비를 활용한 공정이 적용되지 않았다. 마이크론은 지난달에야 네덜란드 ASML에 EUV 장비를 주문했다고 밝혔으나 입고까지는 1년 6개월 이상이 소요될 것으로 전망된다. D램 시장 점유율 2위인 SK하이닉스와 3위 마이크론이 앞다퉈 투자에 나서면서 D램 시장 기술 경쟁은 갈수록 심화되고 있다. 1위인 삼성전자 역시 EUV 공정을 적용한 10나노급 4세대 D램 제품의 연내 생산을 예고한 바 있어 메모리 반도체 3강의 기술 경쟁은 더욱 치열해질 것으로 보인다. 시장조사 업체 옴디아에 따르면 1분기 기준 글로벌 D램 시장 점유율은 삼성전자가 41.2%를 차지했고 SK하이닉스 28.85%, 마이크론 24.3% 등이다. SK하이닉스는 올해부터 EUV 노광 공정 적용을 확대하면서 원가 경쟁력과 수율 개선에 집중한다는 전략이다. 이번 LPDDR4 제품에 이어 차세대 D램인 DDR5에도 EUV 장비를 활용할 계획이다. 조영만 SK하이닉스 1a D램 TF장(부사장)은 ""이번 1a D램은 생산성과 원가 경쟁력이 개선돼 높은 수익성을 기대할 수 있는 제품""이라면서 ""최첨단 기술을 선도하는 기업으로서의 위상을 공고히 할 수 있을 것""이라고 밝혔다.

[박재영 기자]"
000660,SK하이닉스,2021.07.12,삼성전자 SK하이닉스 현대차 선전…7월 1~10일 수출 14%↑,"현대자동차 울산공장 수출 선적부두. [이승환 기자]
반도체와 자동차 등 수출이 호조를 보이면서 7월 수출금액이 증가세를 나타내고 있다.

12일 관세청에 따르면 이달 1~10일 수출액(통관기준 잠정치)은 150억8000만달러로 전년 동기간대비 14.1% 증가했다.

이 기간 조업일수는 8일로 작년(8.5일)보다 0.5일이 적었다. 조업일수를 반영한 일평균 수출액은 21.2% 늘었다.

품목별로는 석유제품(54.2%)과 자동차 부품(45.3%), 무선통신기기(31.1%), 승용차(19.3%), 반도체(15.6%) 등의 수출이 강세를 보였다. 컴퓨터 주변기기(-31.5%) 수출액은 감소했다.

국가별로는 미국(32.2%), 유럽연합(EU·26.9%), 중동(17.8%), 일본(12.2%), 베트남(4.6%), 중국(1.6%) 등 주요 시장으로 수출이 두루 증가했다.

이달 10일까지 수입액은 190억1000만달러로 전년 동기 대비 33.3% 늘었다.

[신미진 매경닷컴 기자]"
000660,SK하이닉스,2021.07.12,"SK하이닉스, EUV 활용해 10나노급 4세대 D램 양산","최첨단 EUV 공정 기술 안정성 확보
이전 세대 제품 대비 생산성 약 25% 향상
SK하이닉스가 EUV를 활용해 양산하는 10나노급 4세대 D램(사진=SK하이닉스)
[이데일리 배진솔 기자] SK하이닉스(000660)가 극자외선(EUV) 공정 기술을 활용한 10나노급 4세대(1a) 8기가비트(Gbit) LPDDR4 모바일 D램 양산을 이달 초 시작했다고 12일 밝혔다.

반도체 업계는 10나노대 D램부터 세대별로 알파벳 기호를 붙여 호칭하고 있으며, 1x(1세대), 1y(2세대), 1z(3세대)에 이어 1a는 4세대 기술이다. 1a 기술을 적용한 모바일 D램 신제품은 하반기부터 스마트폰 제조사들에 공급될 예정이다.

특히 이 제품은 SK하이닉스의 D램 중 처음으로 EUV 공정 기술을 통해 양산한다는 의미가 있다. 앞서 SK하이닉스는 1y 제품 생산 과정에서 EUV를 일부 도입해 안정성을 확인했다.

공정이 극도로 미세화하면서 반도체 기업들은 웨이퍼(원판)에 회로 패턴을 그리는 포토 공정에 EUV 장비를 잇달아 도입한다. 업계에서는 앞으로 EUV 활용 수준이 기술 리더십 우위를 결정짓는 중요한 요소가 될 것으로 본다. SK하이닉스는 이번에 EUV 공정기술의 안정성을 확보한 만큼, 향후 1a D램 모든 제품 생산에 EUV를 활용한다는 입장이다.

또 SK하이닉스는 신제품 생산성 향상으로 원가 경쟁력을 높이는 효과를 기대한다. 1a D램은 이전 세대 같은 규격 제품보다 웨이퍼 한 장에서 얻을 수 있는 D램 수량이 약 25% 늘어났다. 올해 전 세계적으로 D램 수요가 늘어나면서 글로벌 메모리반도체 수급에 1a D램이 큰 역할을 해줄 것으로 회사 측은 기대한다.

이번 신제품은 LPDDR4 모바일 D램 규격 최고 속도(4266Mbps)를 안정적으로 구현하면서도 기존 제품 대비 전력 소비를 약 20% 줄였다. 저전력 강점을 보강하면서 탄소 배출량을 줄일 수 있어 ESG 경영 관점에서도 의미가 있다.

SK하이닉스는 이번 LPDDR4 제품에 이어 지난해 10월 세계 최초로 출시한 차세대 D램인 DDR5에는 내년 초부터 1a 기술을 적용할 계획이다. 조영만 SK하이닉스 부사장은 “이번 1a D램은 생산성과 원가경쟁력을 개선해 높은 수익성을 기대할 수 있다”며 “EUV를 양산에 본격 적용함으로써 최첨단 기술을 선도하는 기업으로서의 위상을 공고히 할 수 있을 것”이라고 밝혔다."
000660,SK하이닉스,2021.07.12,"[속보] SK하이닉스, EUV 활용 10나노급 4세대 D램 본격 양산","[SK하이닉스 제공]


[헤럴드경제=양대근 기자] SK하이닉스가 최첨단 EUV(극자외선) 노광장비 공정기술 10나노급 4세대(1a) 미세공정을 적용한 8Gbit(기가비트) LPDDR4 모바일 D램의 양산을 이달 초 시작했다고 12일 밝혔다."
000660,SK하이닉스,2021.07.12,삼성電·하이닉스 방어 나선 홍남기 “디지털세 배분율 20%로”,"국제사회서 초과이익 20~30% 배분 논의, 최저안 제시
“10월까지 합리적 세부 방안 마련…기업 부담 최소화”
홍남기 경제부총리 겸 기획재정부 장관이 10일(현지시간) 이탈리아 베네치아 아르세날레 회의장에서 열린 G20재무장관·중앙은행총재회의에 참석해 발언하고 있다. (사진=기획재정부)


[세종=이데일리 이명철 기자] 삼성전자(005930)나 SK하이닉스(000660) 등 우리 기업들이 해외에 내야 할 디지털세를 두고 국가간 협의가 본격화했다. 홍남기 경제부총리 겸 기획재정부 장관은 국제사회에서 논의 중인 과세권의 가장 낮은 수준인 20%를 제시하면서 세수(稅收) 유출을 최소화 하겠다는 입장을 공식화했다.

주요 20개국(G20) 재무장관 회의를 위해 이탈리아 베니스를 방문하고 있는 홍 부총리는 11일 현지에서 기자들과 만나 디지털세와 관련해 “앞으로 3개월간 합의가 되면 적용은 2023년이 되지 않을까 싶다”며 “(초과이익률에 대한 과세권을) 20%부터 시작하는 게 좋겠다고 이야기했다”고 말했다.

디지털세는 유형 자산 없이 온라인 플랫폼 등을 통해 세계 각국에서 이익을 거두는 다국적기업에 대해 세금을 부과하는 제도다. 국내에선 삼성전자·SK하이닉스 등이 포함될 것으로 거론되고 있다.

과세 대상 기업은 통상이익률 10%를 초과하는 이익의 20~30%의 과세권을 배분키로 논의 중이다. 삼성전자 등이 납부하는 법인세가 상당해 해외에 내는 세금이 늘어날수록 세수 감소가 예상된다. 이에 우리 정부는 가장 낮은 수준의 배분을 요구하고 있는 것이다.

정부는 10월부터 G20 재무장관회의와 정상회의 등이 잇달아 예정돼 있는 만큼 디지털세의 배분율·최저세율 등 주요 쟁점에 대해 국익의 관점에서 실무 논의를 지속할 예정이다. 홍 부총리는 이번 이탈리아 방문에서 재닛 옐런 미국 재무장관과 만나 디지털세 최종안 도출을 위한 협조를 요청하는 등 국제사회 공조에도 나섰다.

홍 부총리는 “10월까지 각국 정부 등 의견을 고려해 합리적인 세부방안이 마련돼야 한다”며 “각국 정부는 조세환경 변화에 따른 기업의 혼란과 부담을 최소화하고 기업의 적응도 지원해야 한다”고 말했다."
000660,SK하이닉스,2021.07.11,삼성전자·SK하이닉스·마이크론 메모리 ‘끝물’ 걱정···DB하이텍 등 비메모리는 ‘강세’,"삼성전자·하이닉스 등 ‘메모리 삼총사’
업화 둔화 우려에 올 주가 비실비실
“유례 없는 공급 부족” 분석 힘입어
DB하이텍 등은 상대적 강세 차별화

[서울경제]

삼성전자와 SK하이닉스(000660)에 투자했던 개인 투자자들의 속앓이가 커지고 있다. ‘반도체 슈퍼 사이클’을 기대하며 비중을 높여갔지만 주가는 좀처럼 오르지 않고 도리어 업황 둔화를 걱정해야 하는 상황이다. 이에 반해 파운드리(위탁생산), 그래픽처리장치(GPU), 아날로그 반도체 등 비메모리 업체들은 초호황을 맞으며 주가가 견고한 강세를 유지하는 모습이 나타난다.

11일 한국거래소에 따르면 삼성전자 주가는 지난 9일 7만 9,400원을 기록했다. 삼성전자는 한 달 간 1.97% 떨어졌으며 연초 이후에는 4.34%나 빠졌다. SK하이닉스 사정도 마찬가지다. 한 달 동안 주가는 2.85% 떨어졌고 올해 들어선 5.16% 빠졌다. 모두 코스피 지수보다 성과(1개월 -0.20%, 연초 이후 11.99%)보다 못하다.

반면 비메모리 업종의 움직임은 대조된다. 대표적인 업체가 DB하이텍이다. 이 회사 주가는 최근 한 달 11.4% 올랐다. 연초 이후 상승률은 18.59%다. DB하이텍은 8인치 웨이퍼 생산을 주력으로 하며 파운드리 세계 10위 수준으로 평가받는다. 이 외에도 국내 비메모리 공급망 업체로 꼽히는 테스나, 네패스 등은 상반기 부진했던 주가를 뒤로 하고 최근 1개월 15.29%, 12.11%의 강세를 보이는 중이다.

글로벌 반도체 업체 흐름도 비슷하다. 필라델피아 반도체지수를 추종하는 반도체 상장지수펀드(ETF)인 SOXX가 올해 들어 17.67% 올랐다. 비메모리의 비중이 큰 이 ETF 수익률의 1등 공신은 GPU 업체 엔비디아다. 엔비디아는 올해 들어서 주가가 52.90%나 뛰었다. 최근 한 달 상승률도 15.07%에 이른다. 아날로그 반도체 기업인 마벨도 주가가 올해 23.08% 상승했고 1개월 수익률은 10.04% 수준이다. 이에 반해 ETF에서 상대적으로 입지가 적은 마이크론은 최근 한 달 0.68% 주가가 빠졌다. 올해 상승률은 6.33%지만 다른 종목에 비해선 성과가 크지 않다.

국내 기업의 비중이 압도적인 메모리 산업은 반도체 가격 상승과 하락 간 사이클의 진폭이 크다는 평가를 받는다. 이런 가운데 선반영 성격이 짙은 주식 시장에서 ‘코로나 특수’는 막바지 단계며 메모리 강세도 곧 끝날지 모른다는 우려가 삼성전자·SK하이닉스 주가를 누르는 것으로 해석된다. 최근 월가에서 마이크론에 ‘매도’ 의견이 나온 것도 같은 맥락이다. 이에 반해 비메모리는 업황이 비교적 안정적이며 4차 산업혁명 시기에 그 중요성이 더 커진다는 분석이 많다. 특히 전 세계 반도체 공급난(쇼티지)이 아날로그 반도체 중심인 점도 주가의 움직임을 갈랐다는 견해다. 개별 업체들의 인수합병(M&A) 이슈도 호재였다.

전망은 갈린다. 여의도 증권가에서는 삼성전자·SK하이닉스에 대해 낙관론과 비관론이 팽팽하게 맞서고 있다. 이에 반해 DB하이텍은 목표주가를 상향 조정하는 등 긍정적 신호가 최근 부쩍 늘었다. 최도연 신한금융투자 연구원은 “유례 없는 비메모리 공급 부족 상황에서 DB하이텍은 올해 사상 최고 실적을 달성할 것”이라고 했다. 월가에서는 엔비디아의 목표주가가 1,000달러까지 제시됐다. 800달러인 현 주가 대비 25% 상승 여력이 있다는 관측이다."
000660,SK하이닉스,2021.07.11,SK하이닉스 스마트폰 낸드 '톱2',"점유율 20%…日키옥시아 제쳐
폰 출하량 증가에 공격 마케팅
SK하이닉스가 1분기 스마트폰용 낸드플래시 시장에서 일본 키옥시아를 제치고 ‘깜짝 2위’에 올랐다. 애플과 삼성전자 등이 중국 화웨이와 LG전자의 빈자리를 두고 격돌하며 스마트폰 출하량을 늘리자 적극적인 마케팅으로 빈틈을 파고든 결과다.

11일 시장조사업체인 스트래티지애널리틱스(SA)에 따르면 2021년 1분기 스마트폰 낸드플래시 시장에서 SK하이닉스가 점유율 20%를 기록하며 삼성전자(42%)에 이어 2위를 차지했다. 지난해 1분기보다 3%포인트가량 확대됐다. 반면 지난해 21%로 2위였던 키옥시아는 올 1분기 19%에 그치며 3위로 내려왔다. 업계에서는 SK하이닉스의 이 같은 실적이 2분기에도 이어진 것으로 추정했다.

전문가들은 SK하이닉스가 격변하는 스마트폰 시장 변화에 맞춰 적극적으로 성장 기회를 파고든 결과로 분석했다. 화웨이가 미국 제재로 주춤하고, LG전자의 사업 철수를 틈타 주요 스마트폰 사업자들이 출하량과 판매량을 늘리면서 이에 탑재되는 반도체 수요도 증가할 것으로 보고 공격적인 선제 대응에 나섰다는 설명이다. 업계 관계자는 “SK하이닉스가 과감한 마케팅과 공세적인 가격 협상으로 시장을 공략하고 있다”며 “D램에 비해 상대적으로 점유율이 낮았던 낸드플래시 시장에서 존재감이 커지고 있다”고 말했다.

최근 스마트폰은 소비자의 데이터 사용량이 증가하면서 멀티칩패키지(MCP) 수요가 늘고 있는 점도 SK하이닉스에 호재로 작용했다. MCP는 여러 종류의 반도체를 하나로 묶은 단일칩을 뜻한다. 스마트폰용 MCP는 D램과 낸드플래시가 합쳐진 형태인데 낸드플래시 수요가 상대적으로 더 커지고 있다. 박찬동 SK하이닉스 낸드플래시 담당은 지난 1분기 실적 설명회에서 “고용량 MCP 채용이 늘면서 전체적으로 낸드플래시 판매량이 증가했다”고 밝혔다.

한편 올 1분기 전체 낸드플래시 시장에서 삼성전자는 33.4%의 점유율로 1위 자리를 지켰다. SK하이닉스는 12.2%로 키옥시아(18.4%), 웨스턴디지털(14.2%)에 이어 4위를 기록했다. 인텔 낸드 부문 인수를 마무리할 경우 2위로 올라설 전망이다. SK하이닉스는 지난해 10월 인텔 낸드 사업부를 약 10조원에 인수하는 계약을 맺었으며 주요국에 기업결합 승인 절차를 밟고 있다."
000660,SK하이닉스,2021.07.11,"삼성電·하이닉스 디지털세 얼마나…홍남기 ""20%부터 논의 시작""","이탈리아 G20 회의 참석 “3개월간 논의, 2023년 적용”
“규모 큰 한국기업 한두개 들어가…20~30% 컨센서스”
“6500억달러 저소득국 지원, 기후변화 대응에도 써야”
[세종=이데일리 이명철 기자] 홍남기 경제부총리 겸 기획재정부 장관은 11일 글로벌기업들이 매출발생국에 내는 디지털세와 관련해 “(초과이익률에 대한 과세권을) 20%부터 시작하는게 좋겠다”고 밝혔다.

홍남기 경제부총리 겸 기획재정부 장관이 10일(현지시간) 이탈리아 베네치아 아르세날레 회의장에서 열린 G20재무장관·중앙은행총재회의에 참석해 발언하고 있다. (사진=기획재정부)
주요 20개국(G20) 재무장관·중앙은행총재 회의를 위해 이탈리아 베니스를 방문 중인 홍 부총리는 이날 기자들과 만나 “(디지털세는) 앞으로 3개월 논의가 중요하고 합의가 되면 적용은 2023년이 되지 않을까 싶다”며 이 같이 말했다.

디지털세는 온라인 플랫폼 등의 기업들이 세계 곳곳에서 이익을 거두고 있지만 과세 기준인 공장 등 유형자산이 없어 세금을 내지 않는 현재 국제 조세체계를 개편하는 제도다.

국제협력개발기구(OECD)·G20 포괄적 이행체계(IF)는 지난 1일 필라1(매출 발생국 과세권 배분)·필라2(글로벌 최저한세율 도입)의 핵심내용에 대한 합의를 추진했다.

필라1은 연결매출액 200억유로(27조원), 이익률 10% 이상 기준을 충족하는 글로벌 다국적 기업에 대해 통상이익률 10% 초과 이익의 20~30%에 대한 과세권을 시장소재국에 배분키로 했다.

홍 부총리는 과세권에 대해 “(과세 대상이 되는) 100대 기업이 없는 국가는 높을수록 좋고 많이 들어가는 국가는 낮으면 좋은데 우리는 규모가 큰 한두개 기업이 들어간다”며 “20~30%에 대해서는 컨센서스가 이뤄졌으니 우리는 20%부터 시작하는게 좋다고 이야기했는데 정답은 없고 3개월간 집중 논의할 사항”이라고 설명했다.

현재 한국 기업 중 디지털세 대상에는 삼성전자(005930)와 SK하이닉스(000660) 등이 들어갈 것으로 예상된다. 이들 기업이 납부하는 법인세가 상당한 만큼 해외에 내는 세금이 늘어날수록 한국 입장에서는 세수 감소가 예상된다. 이에 우리 정부측은 국제 사회에서 논의 중인 과세율 중 최저 수준을 요구하고 있는 것이다.

G20 재무장관회의에서 합의한 저소득국 지원을 위한 6500억달러 규모의 재배분(SDR)의 활용안도 나왔다.

홍 부총리는 “저소득국가 지원만 하지 말고 한 덩어리를 더 만들어 1000억달러 규모의 트러스트 펀드를 통해 기후변화 등에도 쓰자고 (이야기가 나왔다)”며 “국가간 이해가 다른데 우리도 긍정적인 의견을 냈고 (펀드를) 만드는 방향으로 의견이 모이지 않을까 한다”고 전했다.

이번 G20 회의에서는 세계 경제 회복세와 보건위기 대응 등에 대한 논의도 이뤄졌다.

홍 부총리는 “올해 세계 경제는 6% 정도 회복할 것으로 보고 있지만 불균형 회복에 대해 공통으로 지적했다”며 “아프리카 등 몇몇나라의 백신 접근성이 제약됐다는 지적이 많았고 미래 보건위기 대응 체계를 갖추자는 (의견도 많았다)”고 설명했다.

경기 회복에 대해서는 지속적인 지원이 필요하다는 판단이다. 홍 부총리는 “경기 회복을 각 국가가 지원해야 하지만 지원을 너무 장기로 가져가면 중장기 성장력 훼손이 있을 수 있다고 지적한 나라도 있었다”며 “(경제 회복을 위한 지원과 관련한) G20 선언문(코뮤니케)에 어떤 표현이 들어갈지 체크해봐야 할 것”이라고 말했다."
000660,SK하이닉스,2021.07.09,삼성전자 1분기 D램 점유율 5분기만에 반등…SK하이닉스 '2위',"옴디아 조사, 삼성전자 41.2% 1위…SK하이닉스 28.8%
스마트폰 D램, 삼성이 54% 보유
[이데일리 배진솔 기자] 삼성전자(005930)의 1분기 메모리 반도체 점유율이 소폭 상승했다. 5분기만의 반등이다.

삼성전자, 모바일 D램·낸드플래시 결합한 uMCP 신제품 출시(사진=삼성전자)
9일 글로벌 시장조사업체 옴디아에 따르면 올해 1분기 D램 점유율은 삼성전자가 41.2%로 1위를 차지했다. 지난해 4분기 대비 0.02% 포인트 높아졌다.

삼성전자의 D램 점유율은 지난 2019년 3분기 44.4%를 기록한 뒤 지난해 4분기까지 5분기 연속 하락세를 보이다 올해 1분기 다시 반등한 것이다.

이어 SK하이닉스(000660)가 28.8%의 점유율로 2위를, 미국의 마이크론테크놀로가 24.3%로 3위를 기록했다.

SK하이닉스는 지난해 4분기(29.3%)보다 점유율이 소폭 하락했고, 마이크론은 작년 4분기와 같은 수준을 유지했다.

낸드플래시 시장에서도 삼성전자가 1분기 점유율 33.4%로 위를 지킨 것으로 조사됐다. △일본 키옥시아(옛 도시바메모리·18.4%) △미국 웨스턴디지털(14.2%) △SK하이닉스(12.2%) △미국 마이크론(11.9%) △미국 인텔(7.4%) 순으로 뒤를 이었다. SK하이닉스의 인텔 낸드플래시 사업부 인수가 마무리되면 SK하이닉스의 낸드플래시 시장점유율이 20%에 육박할 것으로 보인다.

또다른 시장조사업체 스트래티지 애널리틱스는 올해 1분기 스마트폰 메모리반도체 시장에서 삼성전자가 49%의 점유율로 1위를 차지했다고 밝혔다.

스트래티지 애널리틱스에 따르면 SK하이닉스가 23%, 미국의 마이크론은 14%의 점유율을 보였다.

스마트폰용 낸드플래시 시장에서도 삼성전자의 점유율이 42%로 가장 많았다. SK하이닉스와 키옥시아가 각각 20%와 19%의 점유율을 차지했다."
